"","tree","plot","site","species","week","year","week_rwc_link","time","date_wp","mpa_mean","lwc_mean","mean_swc_per_dry_g","mean_swc_g","date_rwc","type","branch","date","lwm_g","ldm_g","l_cm","d_cm","area_cm2","lma_g_cm2","alas_cm2_per_mm2","sla_cm_g","leaf_count","lwa_g_cm2","ldmc"
"4293",2370,"Weathertop","LL","blue oak",29,0,30,"pd",2022-07-19,3.53333333333333,0.596811594202899,0.786830357142857,0.047,"2022-07-27","stem",1,2022-07-19,0.235,0.156,0.92,0.07425,NA,NA,NA,NA,7,NA,0.165459246001307
"4294",2370,"Weathertop","LL","blue oak",29,0,30,"pd",2022-07-19,3.53333333333333,0.596811594202899,0.706148543027777,0.359,"2022-07-27","leaf",2,2022-07-19,0.342,0.217,0.79,0.08825,NA,NA,NA,NA,7,NA,0.2350650950369
"4295",2370,"Weathertop","LL","blue oak",29,0,30,"pd",2022-07-19,3.53333333333333,0.596811594202899,0.786830357142857,0.047,"2022-07-27","stem",2,2022-07-19,0.342,0.217,0.79,0.08825,NA,NA,NA,NA,7,NA,0.21617198409663
"4296",2370,"Weathertop","LL","blue oak",29,0,30,"pd",2022-07-19,3.53333333333333,0.596811594202899,0.786830357142857,0.047,"2022-07-27","stem",3,2022-07-19,0.236,0.156,0.68,0.0875,NA,NA,NA,NA,5,NA,0.165459246001307
"4297",2370,"Weathertop","LL","blue oak",17,0,18,"md",2022-04-25,2.28725,0.932712956335004,1.26071613843249,0.0456,"2022-05-04","stem",1,2022-04-25,0.407,0.218,1.47,0.08975,15.13,0.0144084600132188,5.97888418365562,69.4036697247707,5,0.013438957335164,0.147425184816803
"4298",2370,"Weathertop","LL","blue oak",29,0,30,"md",2022-07-19,4.43333333333333,1.11228070175439,0.786830357142857,0.047,"2022-07-27","stem",3,2022-07-19,0.236,0.156,0.68,0.0875,NA,NA,NA,NA,5,NA,0.165459246001307
"4299",2370,"Weathertop","LL","blue oak",21,1,21,"md",2022-05-25,3.2,NA,1.11514471531334,0.2147,"2022-05-25","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4300",2370,"Weathertop","LL","blue oak",21,0,21,"pd",2022-05-23,1.92933333333333,0.690821256038647,1.11726572323184,0.2998,"2022-05-25","leaf",3,2022-05-23,0.493,0.246,1.45,0.09875,15.932,0.0154406226462465,5.20051336047957,64.7642276422764,7,0.0106667103304988,0.180449046585589
"4301",2370,"Weathertop","LL","blue oak",21,0,21,"pd",2022-05-23,1.92933333333333,0.690821256038647,1.11726572323184,0.2998,"2022-05-25","leaf",2,2022-05-23,0.594,0.293,1.19,0.09625,19.275,0.015201037613489,6.6228213121323,65.7849829351536,7,0.0105011998972412,0.207762264354369
"4302",2370,"Weathertop","LL","blue oak",21,0,21,"pd",2022-05-23,1.92933333333333,0.690821256038647,1.35063492063492,0.0392666666666667,"2022-05-25","stem",2,2022-05-23,0.594,0.293,1.19,0.09625,19.275,0.015201037613489,6.6228213121323,65.7849829351536,7,0.0105011998972412,0.178263430839506
"4303",2370,"Weathertop","LL","blue oak",17,1,18,"pd",2022-04-25,1.3795,0.94393727848781,1.01189131653139,0.134166666666667,"2022-05-04","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4304",2370,"Weathertop","LL","blue oak",17,1,18,"md",2022-04-25,2.28725,0.932712956335004,1.01189131653139,0.134166666666667,"2022-05-04","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4305",2370,"Weathertop","LL","blue oak",21,0,21,"pd",2022-05-23,1.92933333333333,0.690821256038647,1.11726572323184,0.2998,"2022-05-25","leaf",1,2022-05-23,0.491,0.245,1.41,0.08675,15.753,0.015552593156859,6.66307088281209,64.2979591836735,7,0.0107440619392794,0.179847437854313
"4306",2371,"Weathertop","LL","blue oak",29,0,30,"md",2022-07-19,3.45,0.611168831168831,0.71686832686356,0.6815,"2022-07-27","leaf",3,2022-07-19,0.778,0.483,1.39,0.13425,33.288,0.0145097332372026,5.87907825947229,68.9192546583851,7,0.00886789670315265,0.402544170211206
"4307",2371,"Weathertop","LL","blue oak",37,0,37,"md",2022-09-15,3.87375,0.630022183879714,0.987667278929415,0.7528,"2022-09-12","leaf",1,2022-09-12,0.754,0.4551,11.96,0.194,2.989,0.152258280361325,0.252797388086765,6.56778729949462,6,0.0959260943070117,0.315435487515146
"4308",2371,"Weathertop","LL","blue oak",29,0,30,"md",2022-07-19,3.45,0.611168831168831,0.756136508805548,0.1225,"2022-07-27","stem",2,2022-07-19,0.769,0.484,2.16,0.134,32.109,0.0150736553614251,5.69203170832888,66.3409090909091,8,0.00921254832868396,0.390279615641806
"4309",2371,"Weathertop","LL","blue oak",37,0,37,"pd",2022-09-15,2.015,0.858463619963921,1.07609756097561,0.1103,"2022-09-12","stem",1,2022-09-12,0.754,0.4551,11.96,0.194,2.989,0.152258280361325,0.252797388086765,6.56778729949462,6,0.130708194528465,0.297218341772979
"4310",2371,"Weathertop","LL","blue oak",29,0,30,"md",2022-07-19,3.45,0.611168831168831,0.71686832686356,0.6815,"2022-07-27","leaf",1,2022-07-19,0.301,0.191,1,0.08525,13.869,0.0137717211046218,6.07444354483775,72.6125654450262,4,0.00841684669069483,0.210382931476257
"4311",2371,"Weathertop","LL","blue oak",37,0,37,"pd",2022-09-15,2.015,0.858463619963921,0.987667278929415,0.7528,"2022-09-12","leaf",1,2022-09-12,0.6848,0.4053,12.06,0.13,25.516,0.0158841511208653,4.80591423424,62.9558351838145,6,0.013635965871272,0.290961608453214
"4312",2371,"Weathertop","LL","blue oak",33,1,37,"pd",2022-08-18,2.98575,0.701129197829594,1.08440243079001,0.1606,"2022-09-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4313",2371,"Weathertop","LL","blue oak",37,0,37,"md",2022-09-15,3.87375,0.630022183879714,1.07609756097561,0.1103,"2022-09-12","stem",1,2022-09-12,0.6848,0.4053,12.06,0.13,25.516,0.0158841511208653,4.80591423424,62.9558351838145,6,0.010007367578243,0.273592998042389
"4314",2371,"Weathertop","LL","blue oak",37,0,37,"pd",2022-09-15,2.015,0.858463619963921,0.987667278929415,0.7528,"2022-09-12","leaf",1,2022-09-12,0.754,0.4551,11.96,0.194,2.989,0.152258280361325,0.252797388086765,6.56778729949462,6,0.130708194528465,0.315435487515146
"4315",2371,"Weathertop","LL","blue oak",29,0,30,"md",2022-07-19,3.45,0.611168831168831,0.756136508805548,0.1225,"2022-07-27","stem",1,2022-07-19,0.301,0.191,1,0.08525,13.869,0.0137717211046218,6.07444354483775,72.6125654450262,4,0.00841684669069483,0.201660476841795
"4316",2371,"Weathertop","LL","blue oak",37,0,37,"md",2022-09-15,3.87375,0.630022183879714,1.07609756097561,0.1103,"2022-09-12","stem",2,2022-09-12,0.4156,0.2521,6.47,0.1005,17.588,0.0143336365703889,5.54286703616298,69.765965886553,7,0.00903050901501455,0.189806100693953
"4317",2371,"Weathertop","LL","blue oak",29,0,30,"pd",2022-07-19,3.13333333333333,0.66074074074074,0.71686832686356,0.6815,"2022-07-27","leaf",1,2022-07-19,0.301,0.191,1,0.08525,13.869,0.0137717211046218,6.07444354483775,72.6125654450262,4,0.00909953720394269,0.210382931476257
"4318",2371,"Weathertop","LL","blue oak",29,0,30,"md",2022-07-19,3.45,0.611168831168831,0.756136508805548,0.1225,"2022-07-27","stem",3,2022-07-19,0.778,0.483,1.39,0.13425,33.288,0.0145097332372026,5.87907825947229,68.9192546583851,7,0.00886789670315265,0.389787563006745
"4319",2371,"Weathertop","LL","blue oak",14,0,15,"pd",NA,NA,NA,1.49515699223728,0.673,"2022-04-12","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4320",2371,"Weathertop","LL","blue oak",33,0,37,"pd",2022-08-18,2.98575,0.701129197829594,1.07609756097561,0.1103,"2022-09-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4321",2371,"Weathertop","LL","blue oak",37,0,37,"pd",2022-09-15,2.015,0.858463619963921,1.07609756097561,0.1103,"2022-09-12","stem",1,2022-09-12,0.6848,0.4053,12.06,0.13,25.516,0.0158841511208653,4.80591423424,62.9558351838145,6,0.013635965871272,0.273592998042389
"4322",2371,"Weathertop","LL","blue oak",37,0,37,"md",2022-09-15,3.87375,0.630022183879714,0.987667278929415,0.7528,"2022-09-12","leaf",1,2022-09-12,0.6848,0.4053,12.06,0.13,25.516,0.0158841511208653,4.80591423424,62.9558351838145,6,0.010007367578243,0.290961608453214
"4323",2371,"Weathertop","LL","blue oak",21,0,21,"pd",2022-05-23,1.5165,0.864904552129222,0.895770322347498,0.4201,"2022-05-25","leaf",1,2022-05-23,1.072,0.459,1.47,0.129,34.195,0.0134230150606814,6.54083682354109,74.4989106753813,8,0.0116096268292824,0.338802815819482
"4324",2371,"Weathertop","LL","blue oak",14,0,15,"md",2022-04-06,2.65,1.26292961277129,1.59935897435897,0.0485,"2022-04-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4325",2371,"Weathertop","LL","blue oak",17,0,18,"md",2022-04-25,2.696,0.917525773195876,0.932367550344684,0.535433333333333,"2022-05-04","leaf",2,2022-04-25,1.034,0.541,2.22,0.13625,40.225,0.0134493474207582,6.89720537826404,74.3530499075786,9,0.0123401228912111,0.367186042527838
"4326",2371,"Weathertop","LL","blue oak",33,0,37,"md",2022-08-18,4.72,NA,0.987667278929415,0.7528,"2022-09-12","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4327",2371,"Weathertop","LL","blue oak",33,0,37,"md",2022-08-18,4.72,NA,1.07609756097561,0.1103,"2022-09-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4328",2371,"Weathertop","LL","blue oak",37,0,37,"md",2022-09-15,3.87375,0.630022183879714,1.07609756097561,0.1103,"2022-09-12","stem",1,2022-09-12,0.754,0.4551,11.96,0.194,2.989,0.152258280361325,0.252797388086765,6.56778729949462,6,0.0959260943070117,0.297218341772979
"4329",2371,"Weathertop","LL","blue oak",37,0,37,"pd",2022-09-15,2.015,0.858463619963921,0.987667278929415,0.7528,"2022-09-12","leaf",2,2022-09-12,0.4156,0.2521,6.47,0.1005,17.588,0.0143336365703889,5.54286703616298,69.765965886553,7,0.0123049055374633,0.203344614981045
"4330",2371,"Weathertop","LL","blue oak",37,0,37,"pd",2022-09-15,2.015,0.858463619963921,1.07609756097561,0.1103,"2022-09-12","stem",2,2022-09-12,0.4156,0.2521,6.47,0.1005,17.588,0.0143336365703889,5.54286703616298,69.765965886553,7,0.0123049055374633,0.189806100693953
"4331",2371,"Weathertop","LL","blue oak",15,0,15,"md",2022-04-13,1.413,1.07694983385681,1.59935897435897,0.0485,"2022-04-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4332",2371,"Weathertop","LL","blue oak",13,0,13,"md",NA,NA,NA,2.59884833215252,0.708233333333333,"2022-03-30","leaf",2,2022-03-30,0.53,0.152,1.05,NA,9.64,0.0157676348547718,NA,63.421052631579,6,NA,0.055255681755839
"4333",2371,"Weathertop","LL","blue oak",13,0,13,"md",NA,NA,NA,2.59884833215252,0.708233333333333,"2022-03-30","leaf",1,2022-03-30,0.449,0.126,1.24,0.05125,21.252,0.00592885375494071,25.7550380056744,168.666666666667,5,NA,0.0462411057941215
"4334",2371,"Weathertop","LL","blue oak",37,0,37,"md",2022-09-15,3.87375,0.630022183879714,0.987667278929415,0.7528,"2022-09-12","leaf",2,2022-09-12,0.4156,0.2521,6.47,0.1005,17.588,0.0143336365703889,5.54286703616298,69.765965886553,7,0.00903050901501455,0.203344614981045
"4335",2371,"Weathertop","LL","blue oak",17,0,18,"md",2022-04-25,2.696,0.917525773195876,0.932367550344684,0.535433333333333,"2022-05-04","leaf",3,2022-04-25,0.538,0.282,1.87,0.10575,22.009,0.0128129401608433,6.26454719806766,78.0460992907801,8,0.0117562028279902,0.232219643813735
"4336",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-25,1.03285714285714,2.06458468899521,2.59884833215252,0.708233333333333,"2022-03-30","leaf",2,2022-03-30,0.53,0.152,1.05,NA,9.64,0.0157676348547718,NA,63.421052631579,6,0.0325536175028291,0.055255681755839
"4337",2371,"Weathertop","LL","blue oak",29,0,30,"md",2022-07-19,3.45,0.611168831168831,0.71686832686356,0.6815,"2022-07-27","leaf",2,2022-07-19,0.769,0.484,2.16,0.134,32.109,0.0150736553614251,5.69203170832888,66.3409090909091,8,0.00921254832868396,0.403041690061155
"4338",2371,"Weathertop","LL","blue oak",29,0,30,"pd",2022-07-19,3.13333333333333,0.66074074074074,0.71686832686356,0.6815,"2022-07-27","leaf",3,2022-07-19,0.778,0.483,1.39,0.13425,33.288,0.0145097332372026,5.87907825947229,68.9192546583851,7,0.00958717188709978,0.402544170211206
"4339",2371,"Weathertop","LL","blue oak",29,0,30,"pd",2022-07-19,3.13333333333333,0.66074074074074,0.71686832686356,0.6815,"2022-07-27","leaf",2,2022-07-19,0.769,0.484,2.16,0.134,32.109,0.0150736553614251,5.69203170832888,66.3409090909091,8,0.00995977820917865,0.403041690061155
"4340",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-30,1.03285714285714,2.06458468899521,2.05526594263436,0.0730333333333333,"2022-03-30","stem",3,2022-03-30,0.389,0.111,1.52,0.07,19.518,0.00568705810021519,12.6791272623168,175.837837837838,5,0.0117414130791305,0.0512402460913984
"4341",2371,"Weathertop","LL","blue oak",33,1,37,"md",2022-08-18,4.72,NA,1.08440243079001,0.1606,"2022-09-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4342",2371,"Weathertop","LL","blue oak",NA,NA,NA,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4343",2371,"Weathertop","LL","blue oak",NA,NA,NA,"pd",NA,NA,1.09682926829268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4344",2371,"Weathertop","LL","blue oak",37,1,37,"pd",2022-09-15,2.015,0.858463619963921,1.08440243079001,0.1606,"2022-09-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4345",2371,"Weathertop","LL","blue oak",15,0,15,"pd",2022-04-11,1.002,1.10038772988972,1.49515699223728,0.673,"2022-04-12","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4346",2371,"Weathertop","LL","blue oak",17,0,18,"md",2022-04-25,2.696,0.917525773195876,1.18662315849799,0.0818,"2022-05-04","stem",3,2022-04-25,0.538,0.282,1.87,0.10575,22.009,0.0128129401608433,6.26454719806766,78.0460992907801,8,0.0117562028279902,0.192016582585018
"4347",2371,"Weathertop","LL","blue oak",17,0,18,"md",2022-04-25,2.696,0.917525773195876,1.18662315849799,0.0818,"2022-05-04","stem",2,2022-04-25,1.034,0.541,2.22,0.13625,40.225,0.0134493474207582,6.89720537826404,74.3530499075786,9,0.0123401228912111,0.313146994666563
"4348",2371,"Weathertop","LL","blue oak",17,0,18,"md",2022-04-25,2.696,0.917525773195876,0.932367550344684,0.535433333333333,"2022-05-04","leaf",1,2022-04-25,0.771,0.403,1.23,0.11425,32.287,0.0124818038219717,7.87345597649291,80.1166253101737,7,0.0114523767026338,0.301789570890784
"4349",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-30,1.03285714285714,2.06458468899521,2.59884833215252,0.708233333333333,"2022-03-30","leaf",2,2022-03-30,0.53,0.152,1.05,NA,24.611,0.00617610011783349,NA,161.914473684211,6,0.0127510817409806,0.055255681755839
"4350",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-25,1.03285714285714,2.06458468899521,2.59884833215252,0.708233333333333,"2022-03-30","leaf",1,2022-03-30,0.449,0.126,1.24,0.05125,21.252,0.00592885375494071,25.7550380056744,168.666666666667,5,0.0122406206857424,0.0462411057941215
"4351",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-25,1.03285714285714,2.06458468899521,2.59884833215252,0.708233333333333,"2022-03-30","leaf",2,2022-03-30,0.53,0.152,1.05,NA,24.611,0.00617610011783349,NA,161.914473684211,6,0.0127510817409806,0.055255681755839
"4352",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-25,1.03285714285714,2.06458468899521,2.59884833215252,0.708233333333333,"2022-03-30","leaf",1,2022-03-30,0.449,0.126,1.24,0.05125,9.45,0.0133333333333333,11.4523390341438,75,5,0.0275277958532694,0.0462411057941215
"4353",2371,"Weathertop","LL","blue oak",13,0,13,"md",NA,NA,NA,2.59884833215252,0.708233333333333,"2022-03-30","leaf",3,2022-03-30,0.389,0.111,1.52,0.07,8.096,0.0137104743083004,5.25925885417137,72.9369369369369,5,NA,0.040961702056524
"4354",2371,"Weathertop","LL","blue oak",29,0,30,"pd",2022-07-19,3.13333333333333,0.66074074074074,0.756136508805548,0.1225,"2022-07-27","stem",3,2022-07-19,0.778,0.483,1.39,0.13425,33.288,0.0145097332372026,5.87907825947229,68.9192546583851,7,0.00958717188709978,0.389787563006745
"4355",2371,"Weathertop","LL","blue oak",29,0,30,"pd",2022-07-19,3.13333333333333,0.66074074074074,0.756136508805548,0.1225,"2022-07-27","stem",2,2022-07-19,0.769,0.484,2.16,0.134,32.109,0.0150736553614251,5.69203170832888,66.3409090909091,8,0.00995977820917865,0.390279615641806
"4356",2371,"Weathertop","LL","blue oak",15,0,15,"md",2022-04-13,1.413,1.07694983385681,1.49515699223728,0.673,"2022-04-12","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4357",2371,"Weathertop","LL","blue oak",17,0,18,"pd",2022-04-25,0.952333333333333,1.05661467359908,0.932367550344684,0.535433333333333,"2022-05-04","leaf",3,2022-04-25,0.538,0.282,1.87,0.10575,22.009,0.0128129401608433,6.26454719806766,78.0460992907801,8,0.013538340585894,0.232219643813735
"4358",2371,"Weathertop","LL","blue oak",37,1,37,"md",2022-09-15,3.87375,0.630022183879714,1.08440243079001,0.1606,"2022-09-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4359",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-30,1.03285714285714,2.06458468899521,2.05526594263436,0.0730333333333333,"2022-03-30","stem",2,2022-03-30,0.53,0.152,1.05,NA,24.611,0.00617610011783349,NA,161.914473684211,6,0.0127510817409806,0.0688634736141439
"4360",2371,"Weathertop","LL","blue oak",29,0,30,"pd",2022-07-19,3.13333333333333,0.66074074074074,0.756136508805548,0.1225,"2022-07-27","stem",1,2022-07-19,0.301,0.191,1,0.08525,13.869,0.0137717211046218,6.07444354483775,72.6125654450262,4,0.00909953720394269,0.201660476841795
"4361",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-25,1.03285714285714,2.06458468899521,2.59884833215252,0.708233333333333,"2022-03-30","leaf",3,2022-03-30,0.389,0.111,1.52,0.07,8.096,0.0137104743083004,5.25925885417137,72.9369369369369,5,0.0283064353357792,0.040961702056524
"4362",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-25,1.03285714285714,2.06458468899521,2.59884833215252,0.708233333333333,"2022-03-30","leaf",3,2022-03-30,0.389,0.111,1.52,0.07,19.518,0.00568705810021519,12.6791272623168,175.837837837838,5,0.0117414130791305,0.040961702056524
"4363",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-30,1.03285714285714,2.06458468899521,2.59884833215252,0.708233333333333,"2022-03-30","leaf",1,2022-03-30,0.449,0.126,1.24,0.05125,9.45,0.0133333333333333,11.4523390341438,75,5,0.0275277958532694,0.0462411057941215
"4364",2371,"Weathertop","LL","blue oak",17,0,18,"pd",2022-04-25,0.952333333333333,1.05661467359908,1.18662315849799,0.0818,"2022-05-04","stem",1,2022-04-25,0.771,0.403,1.23,0.11425,32.287,0.0124818038219717,7.87345597649291,80.1166253101737,7,0.0131884570712804,0.253519205382481
"4365",2371,"Weathertop","LL","blue oak",13,1,13,"md",NA,NA,NA,1.23841437177281,0.21835,"2022-03-30","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4366",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-30,1.03285714285714,2.06458468899521,2.05526594263436,0.0730333333333333,"2022-03-30","stem",3,2022-03-30,0.389,0.111,1.52,0.07,8.096,0.0137104743083004,5.25925885417137,72.9369369369369,5,0.0283064353357792,0.0512402460913984
"4367",2371,"Weathertop","LL","blue oak",13,0,13,"md",NA,NA,NA,2.59884833215252,0.708233333333333,"2022-03-30","leaf",3,2022-03-30,0.389,0.111,1.52,0.07,19.518,0.00568705810021519,12.6791272623168,175.837837837838,5,NA,0.040961702056524
"4368",2371,"Weathertop","LL","blue oak",33,0,37,"pd",2022-08-18,2.98575,0.701129197829594,0.987667278929415,0.7528,"2022-09-12","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4369",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-30,1.03285714285714,2.06458468899521,2.05526594263436,0.0730333333333333,"2022-03-30","stem",1,2022-03-30,0.449,0.126,1.24,0.05125,21.252,0.00592885375494071,25.7550380056744,168.666666666667,5,0.0122406206857424,0.0577646207815573
"4370",2371,"Weathertop","LL","blue oak",18,0,18,"pd",NA,NA,NA,1.18662315849799,0.0818,"2022-05-04","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4371",2371,"Weathertop","LL","blue oak",17,0,18,"pd",2022-04-25,0.952333333333333,1.05661467359908,0.932367550344684,0.535433333333333,"2022-05-04","leaf",2,2022-04-25,1.034,0.541,2.22,0.13625,40.225,0.0134493474207582,6.89720537826404,74.3530499075786,9,0.0142107778351051,0.367186042527838
"4372",2371,"Weathertop","LL","blue oak",17,0,18,"md",2022-04-25,2.696,0.917525773195876,1.18662315849799,0.0818,"2022-05-04","stem",1,2022-04-25,0.771,0.403,1.23,0.11425,32.287,0.0124818038219717,7.87345597649291,80.1166253101737,7,0.0114523767026338,0.253519205382481
"4373",2371,"Weathertop","LL","blue oak",21,0,21,"md",2022-05-25,2.55666666666667,NA,0.895770322347498,0.4201,"2022-05-25","leaf",2,2022-05-23,0.633,0.294,1.05,0.122,21.659,0.0135740338889145,4.63200337601097,73.6700680272109,5,NA,0.247106516676192
"4374",2371,"Weathertop","LL","blue oak",13,0,13,"md",NA,NA,NA,2.59884833215252,0.708233333333333,"2022-03-30","leaf",2,2022-03-30,0.53,0.152,1.05,NA,24.611,0.00617610011783349,NA,161.914473684211,6,NA,0.055255681755839
"4375",2371,"Weathertop","LL","blue oak",13,0,13,"md",NA,NA,NA,2.59884833215252,0.708233333333333,"2022-03-30","leaf",1,2022-03-30,0.449,0.126,1.24,0.05125,9.45,0.0133333333333333,11.4523390341438,75,5,NA,0.0462411057941215
"4376",2371,"Weathertop","LL","blue oak",21,0,21,"pd",2022-05-23,1.5165,0.864904552129222,1.02807692307692,0.01725,"2022-05-25","stem",2,2022-05-23,0.633,0.294,1.05,0.122,21.659,0.0135740338889145,4.63200337601097,73.6700680272109,5,0.0117402437012785,0.222377378251004
"4377",2371,"Weathertop","LL","blue oak",21,0,21,"pd",2022-05-23,1.5165,0.864904552129222,0.895770322347498,0.4201,"2022-05-25","leaf",3,2022-05-23,0.535,0.238,1.24,0.11075,18.454,0.0128969329142733,4.78909193087204,77.5378151260504,6,0.0111546159860602,0.209919059715036
"4378",2371,"Weathertop","LL","blue oak",13,1,13,"pd",2022-03-25,1.03285714285714,2.06458468899521,1.23841437177281,0.21835,"2022-03-30","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4379",2371,"Weathertop","LL","blue oak",10,NA,11,"pd",2022-03-08,1.2455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4380",2371,"Weathertop","LL","blue oak",18,0,18,"md",2022-05-04,2.97433333333333,0.755898366606171,0.932367550344684,0.535433333333333,"2022-05-04","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4381",2371,"Weathertop","LL","blue oak",13,0,13,"pd",2022-03-30,1.03285714285714,2.06458468899521,2.05526594263436,0.0730333333333333,"2022-03-30","stem",2,2022-03-30,0.53,0.152,1.05,NA,9.64,0.0157676348547718,NA,63.421052631579,6,0.0325536175028291,0.0688634736141439
"4382",2371,"Weathertop","LL","blue oak",18,0,18,"pd",NA,NA,NA,0.932367550344684,0.535433333333333,"2022-05-04","leaf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4383",2371,"Weathertop","LL","blue oak",15,0,15,"pd",2022-04-11,1.002,1.10038772988972,1.59935897435897,0.0485,"2022-04-12","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4384",2371,"Weathertop","LL","blue oak",18,0,18,"md",2022-05-04,2.97433333333333,0.755898366606171,1.18662315849799,0.0818,"2022-05-04","stem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
