"","week","tree","plot","site","species","time","date_wp","mpa_mean","lwc_mean","mean_swc_per_dry_g_y0","mean_swc_g_y0","date_rwc","branch","year","lwm_g","ldm_g","l_cm","d_cm","area_cm2","lma_g_cm2","alas_cm2_per_mm2","sla_cm_g","leaf_count","lwa_g_cm2"
"2542",37,"2367","MiddleEarth","LL","blue oak","md",NA,NA,0.636964845109641,NA,NA,NA,1,0,0.2838,0.1747,15.5,0.13475,19.483,0.00896679156187445,3.41545376066793,111.522610188895,7,0.0057115309983398
"2543",37,"2367","MiddleEarth","LL","blue oak","md",NA,NA,0.636964845109641,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,4.056,0.128920118343195,0.540867774054086,7.75674125071715,7,0.0821175832119898
"2544",37,"2367","MiddleEarth","LL","blue oak","md",NA,NA,0.636964845109641,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,12.468,0.041939364773821,1.66260833503608,23.8439472174412,4,0.0267139009871536
"2545",37,"2367","MiddleEarth","LL","blue oak","md",NA,NA,0.636964845109641,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,4.056,0.128920118343195,0.540867774054086,7.75674125071715,4,0.0821175832119898
"2546",37,"2367","MiddleEarth","LL","blue oak","md",NA,NA,0.636964845109641,NA,NA,NA,3,0,0.4352,0.2913,13.09,0.11825,21.37,0.0136312587739822,4.86465841638597,73.3607964297975,6,0.00868263263361901
"2547",37,"2367","MiddleEarth","LL","blue oak","md",NA,NA,0.636964845109641,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,12.468,0.041939364773821,1.66260833503608,23.8439472174412,8,0.0267139009871536
"2548",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,19.483,0.0268387825283581,2.59805888606897,37.259514247466,8,NA
"2549",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,19.483,0.0268387825283581,2.59805888606897,37.259514247466,4,NA
"2550",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.3244,0.2004,11.8,0.14225,15.544,0.012892434379825,2.44516609268731,77.564870259481,7,NA
"2551",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.3244,0.2004,11.8,0.14225,15.544,0.012892434379825,2.44516609268731,77.564870259481,8,NA
"2552",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.2838,0.1747,15.5,0.13475,12.468,0.0140118703881938,2.18569406600666,71.3680595306239,8,NA
"2553",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,19.483,0.0268387825283581,2.59805888606897,37.259514247466,7,NA
"2554",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.3244,0.2004,11.8,0.14225,12.468,0.0160731472569779,1.9612925143866,62.2155688622755,7,NA
"2555",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.3244,0.2004,11.8,0.14225,12.468,0.0160731472569779,1.9612925143866,62.2155688622755,4,NA
"2556",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.3244,0.2004,11.8,0.14225,12.468,0.0160731472569779,1.9612925143866,62.2155688622755,8,NA
"2557",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.2838,0.1747,15.5,0.13475,19.483,0.00896679156187445,3.41545376066793,111.522610188895,4,NA
"2558",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.3244,0.2004,11.8,0.14225,15.544,0.012892434379825,2.44516609268731,77.564870259481,4,NA
"2559",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.3244,0.2004,11.8,0.14225,19.483,0.0102858902633065,3.06479483941243,97.2205588822355,8,NA
"2560",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.3244,0.2004,11.8,0.14225,19.483,0.0102858902633065,3.06479483941243,97.2205588822355,7,NA
"2561",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.2838,0.1747,15.5,0.13475,12.468,0.0140118703881938,2.18569406600666,71.3680595306239,7,NA
"2562",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.3244,0.2004,11.8,0.14225,19.483,0.0102858902633065,3.06479483941243,97.2205588822355,4,NA
"2563",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.2838,0.1747,15.5,0.13475,12.468,0.0140118703881938,2.18569406600666,71.3680595306239,4,NA
"2564",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,4.056,0.128920118343195,0.540867774054086,7.75674125071715,8,NA
"2565",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.2838,0.1747,15.5,0.13475,19.483,0.00896679156187445,3.41545376066793,111.522610188895,8,NA
"2566",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,12.468,0.041939364773821,1.66260833503608,23.8439472174412,7,NA
"2567",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.2838,0.1747,15.5,0.13475,19.483,0.00896679156187445,3.41545376066793,111.522610188895,7,NA
"2568",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,4.056,0.128920118343195,0.540867774054086,7.75674125071715,7,NA
"2569",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,12.468,0.041939364773821,1.66260833503608,23.8439472174412,4,NA
"2570",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,4.056,0.128920118343195,0.540867774054086,7.75674125071715,4,NA
"2571",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,3,0,0.4352,0.2913,13.09,0.11825,21.37,0.0136312587739822,4.86465841638597,73.3607964297975,6,NA
"2572",37,"2367","MiddleEarth","LL","blue oak","pd",2022-09-15,3.48366666666667,NA,NA,NA,NA,1,0,0.8383,0.5229,42.85,0.1545,12.468,0.041939364773821,1.66260833503608,23.8439472174412,8,NA
"2573",37,"2369","MiddleEarth","LL","blue oak","pd",2022-09-15,2.21,0.725609139621879,0.361922714420358,0.0384,"2022-09-12",1,0,0.3191,0.3104,13.85,0.093,2.267,0.136921041023379,0.834325947483701,7.3034793814433,5,0.099351158773106
"2574",37,"2369","MiddleEarth","LL","blue oak","pd",2022-09-15,2.21,0.725609139621879,0.361922714420358,0.0384,"2022-09-12",7,0,0.3692,0.2401,24.57,0.093,18.165,0.0132177263969171,6.68528047465436,75.6559766763848,6,0.00959090307862442
"2575",37,"2369","MiddleEarth","LL","blue oak","pd",2022-09-15,2.21,0.725609139621879,0.361922714420358,0.0384,"2022-09-12",1,0,0.3191,0.3104,13.85,0.093,2.267,0.136921041023379,0.834325947483701,7.3034793814433,6,0.099351158773106
"2576",37,"2369","MiddleEarth","LL","blue oak","pd",2022-09-15,2.21,0.725609139621879,0.361922714420358,0.0384,"2022-09-12",1,0,0.2046,0.1391,23.17,0.12275,9.986,0.0139295013018225,2.1095930568938,71.7900790797987,6,0.0101073734549773
"2577",37,"2369","MiddleEarth","LL","blue oak","pd",2022-09-15,2.21,0.725609139621879,0.361922714420358,0.0384,"2022-09-12",1,0,0.2046,0.1391,23.17,0.12275,9.986,0.0139295013018225,2.1095930568938,71.7900790797987,5,0.0101073734549773
"2578",37,"2370","Weathertop","LL","blue oak","pd",2022-09-15,2.41666666666667,0.718773829495196,0.902556105511761,0.0870666666666667,"2022-09-12",6,0,0.1368,0.0698,5.85,0.0525,6.814,0.0102436160845318,7.86925556265342,97.621776504298,4,0.00736284316095751
"2579",37,"2370","Weathertop","LL","blue oak","pd",2022-09-15,2.41666666666667,0.718773829495196,0.902556105511761,0.0870666666666667,"2022-09-12",7,0,0.2901,0.1852,9.85,0.08175,11.738,0.0157778156415062,5.59073245839813,63.3801295896328,5,0.0113406809697146
"2580",37,"2370","Weathertop","LL","blue oak","pd",2022-09-15,2.41666666666667,0.718773829495196,0.902556105511761,0.0870666666666667,"2022-09-12",8,0,0.1261,0.0805,4.26,0.07275,5.651,0.0142452663245443,3.3986734532178,70.1987577639752,4,0.0102391246282717
"2581",37,"2370","Weathertop","LL","blue oak","pd",2022-09-15,2.41666666666667,0.718773829495196,0.902556105511761,0.0870666666666667,"2022-09-12",1,0,0.2599,0.1676,10.36,0.12825,10.941,0.0153185266429028,2.11734875444257,65.2804295942721,6,0.0110105560573434
"2582",37,"2370","Weathertop","LL","blue oak","md",2022-09-15,4.005,0.62901023890785,0.902556105511761,0.0870666666666667,"2022-09-12",6,0,0.1368,0.0698,5.85,0.0525,6.814,0.0102436160845318,7.86925556265342,97.621776504298,4,0.00644333940061164
"2583",37,"2370","Weathertop","LL","blue oak","md",2022-09-15,4.005,0.62901023890785,0.902556105511761,0.0870666666666667,"2022-09-12",7,0,0.2901,0.1852,9.85,0.08175,11.738,0.0157778156415062,5.59073245839813,63.3801295896328,5,0.00992440758610783
"2584",37,"2370","Weathertop","LL","blue oak","md",2022-09-15,4.005,0.62901023890785,0.902556105511761,0.0870666666666667,"2022-09-12",8,0,0.1261,0.0805,4.26,0.07275,5.651,0.0142452663245443,3.3986734532178,70.1987577639752,4,0.00896041837410756
"2585",37,"2370","Weathertop","LL","blue oak","md",2022-09-15,4.005,0.62901023890785,0.902556105511761,0.0870666666666667,"2022-09-12",1,0,0.2599,0.1676,10.36,0.12825,10.941,0.0153185266429028,2.11734875444257,65.2804295942721,6,0.00963551010336855
"2586",37,"2371","Weathertop","LL","blue oak","md",2022-09-15,3.87375,0.630022183879714,0.987667278929415,0.7528,"2022-09-12",1,0,0.754,0.4551,11.96,0.194,2.989,0.152258280361325,0.252797388086765,6.56778729949462,6,0.0959260943070117
"2587",37,"2371","Weathertop","LL","blue oak","md",2022-09-15,3.87375,0.630022183879714,0.987667278929415,0.7528,"2022-09-12",1,0,0.6848,0.4053,12.06,0.13,26.516,0.015285110876452,4.99426327931917,65.4231433506045,6,0.00962995893522586
"2588",37,"2371","Weathertop","LL","blue oak","md",2022-09-15,3.87375,0.630022183879714,0.987667278929415,0.7528,"2022-09-12",1,0,0.6848,0.4053,12.06,0.13,25.516,0.0158841511208653,4.80591423424,62.9558351838145,6,0.010007367578243
"2589",37,"2371","Weathertop","LL","blue oak","md",2022-09-15,3.87375,0.630022183879714,0.987667278929415,0.7528,"2022-09-12",1,0,0.6848,0.4053,12.06,0.13,2.989,0.13559718969555,0.562975295741627,7.37478411053541,6,0.0854292375799423
"2590",37,"2371","Weathertop","LL","blue oak","md",2022-09-15,3.87375,0.630022183879714,0.987667278929415,0.7528,"2022-09-12",1,0,0.754,0.4551,11.96,0.194,26.516,0.0171632222054609,2.24261476832006,58.2641177763129,6,0.0108132107362973
"2591",37,"2371","Weathertop","LL","blue oak","md",2022-09-15,3.87375,0.630022183879714,0.987667278929415,0.7528,"2022-09-12",2,0,0.4156,0.2521,6.47,0.1005,17.588,0.0143336365703889,5.54286703616298,69.765965886553,7,0.00903050901501455
"2592",37,"2371","Weathertop","LL","blue oak","pd",2022-09-15,2.015,0.858463619963921,0.987667278929415,0.7528,"2022-09-12",1,0,0.754,0.4551,11.96,0.194,2.989,0.152258280361325,0.252797388086765,6.56778729949462,6,0.130708194528465
"2593",37,"2371","Weathertop","LL","blue oak","pd",2022-09-15,2.015,0.858463619963921,0.987667278929415,0.7528,"2022-09-12",1,0,0.6848,0.4053,12.06,0.13,26.516,0.015285110876452,4.99426327931917,65.4231433506045,6,0.0131217116145489
"2594",37,"2371","Weathertop","LL","blue oak","pd",2022-09-15,2.015,0.858463619963921,0.987667278929415,0.7528,"2022-09-12",1,0,0.6848,0.4053,12.06,0.13,25.516,0.0158841511208653,4.80591423424,62.9558351838145,6,0.013635965871272
"2595",37,"2371","Weathertop","LL","blue oak","pd",2022-09-15,2.015,0.858463619963921,0.987667278929415,0.7528,"2022-09-12",1,0,0.6848,0.4053,12.06,0.13,2.989,0.13559718969555,0.562975295741627,7.37478411053541,6,0.116405254322976
"2596",37,"2371","Weathertop","LL","blue oak","pd",2022-09-15,2.015,0.858463619963921,0.987667278929415,0.7528,"2022-09-12",1,0,0.754,0.4551,11.96,0.194,26.516,0.0171632222054609,2.24261476832006,58.2641177763129,6,0.0147340018647451
"2597",37,"2371","Weathertop","LL","blue oak","pd",2022-09-15,2.015,0.858463619963921,0.987667278929415,0.7528,"2022-09-12",2,0,0.4156,0.2521,6.47,0.1005,17.588,0.0143336365703889,5.54286703616298,69.765965886553,7,0.0123049055374633
"2598",37,"2372","Weathertop","LL","blue oak","md",2022-09-15,3.533,0.62704343764596,0.654730078371925,0.17865,"2022-09-12",2,0,0.5314,0.3352,13.78,0.121,NA,NA,NA,NA,7,NA
"2599",37,"2372","Weathertop","LL","blue oak","md",2022-09-15,3.533,0.62704343764596,0.654730078371925,0.17865,"2022-09-12",1,0,0.5701,0.3416,11.07,0.153,21.898,0.0155995981368161,2.9776367583633,64.1042154566745,6,0.00978162564160468
"2600",37,"2372","Weathertop","LL","blue oak","md",2022-09-15,3.533,0.62704343764596,0.654730078371925,0.17865,"2022-09-12",7,0,0.2911,0.1752,5.02,0.073,12.443,0.014080205738166,7.43240741937494,71.0216894977169,4,0.00882890060882198
"2601",37,"2372","Weathertop","LL","blue oak","md",2022-09-15,3.533,0.62704343764596,0.654730078371925,0.17865,"2022-09-12",2,0,0.5314,0.3352,13.78,0.121,22.016,0.0152252906976744,4.7864971342274,65.6801909307876,7,0.00954691861822881
"2602",37,"2372","Weathertop","LL","blue oak","pd",2022-09-15,2.04166666666667,0.789003212440058,0.654730078371925,0.17865,"2022-09-12",2,0,0.5314,0.3352,13.78,0.121,NA,NA,NA,NA,7,NA
"2603",37,"2372","Weathertop","LL","blue oak","pd",2022-09-15,2.04166666666667,0.789003212440058,0.654730078371925,0.17865,"2022-09-12",1,0,0.5701,0.3416,11.07,0.153,21.898,0.0155995981368161,2.9776367583633,64.1042154566745,6,0.0123081330427218
"2604",37,"2372","Weathertop","LL","blue oak","pd",2022-09-15,2.04166666666667,0.789003212440058,0.654730078371925,0.17865,"2022-09-12",7,0,0.2911,0.1752,5.02,0.073,12.443,0.014080205738166,7.43240741937494,71.0216894977169,4,0.0111093275592299
"2605",37,"2372","Weathertop","LL","blue oak","pd",2022-09-15,2.04166666666667,0.789003212440058,0.654730078371925,0.17865,"2022-09-12",2,0,0.5314,0.3352,13.78,0.121,22.016,0.0152252906976744,4.7864971342274,65.6801909307876,7,0.0120128032707988
"2606",37,"2375","Hobbiton","LL","blue oak","md",2022-09-15,3.98766666666667,0.668363351605325,0.944141252006421,0.5882,"2022-09-12",1,0,0.3942,0.2355,16.03,0.11475,NA,NA,NA,NA,5,NA
"2607",37,"2375","Hobbiton","LL","blue oak","md",2022-09-15,3.98766666666667,0.668363351605325,0.944141252006421,0.5882,"2022-09-12",1,0,NA,NA,NA,NA,14.897,NA,NA,NA,5,NA
"2608",37,"2375","Hobbiton","LL","blue oak","md",2022-09-15,3.98766666666667,0.668363351605325,0.944141252006421,0.5882,"2022-09-12",2,0,0.4787,0.275,9.49,0.1425,17.925,0.0153417015341702,2.80982688080982,65.1818181818182,6,0.0102538310567066
"2609",37,"2375","Hobbiton","LL","blue oak","md",2022-09-15,3.98766666666667,0.668363351605325,0.944141252006421,0.5882,"2022-09-12",7,0,0.2605,0.1692,4.82,0.07825,11.759,0.0143889786546475,6.11296381775492,69.4976359338062,5,0.00961706599979768
"2610",37,"2375","Hobbiton","LL","blue oak","md",2022-09-15,3.98766666666667,0.668363351605325,0.944141252006421,0.5882,"2022-09-12",1,0,0.3942,0.2355,16.03,0.11475,14.897,0.0158085520574612,3.60116944535477,63.2569002123142,5,0.010565856837152
"2611",37,"2375","Hobbiton","LL","blue oak","pd",2022-09-15,1.19775,1.00362478031634,0.944141252006421,0.5882,"2022-09-12",1,0,0.3942,0.2355,16.03,0.11475,NA,NA,NA,NA,5,NA
"2612",37,"2375","Hobbiton","LL","blue oak","pd",2022-09-15,1.19775,1.00362478031634,0.944141252006421,0.5882,"2022-09-12",1,0,NA,NA,NA,NA,14.897,NA,NA,NA,5,NA
"2613",37,"2375","Hobbiton","LL","blue oak","pd",2022-09-15,1.19775,1.00362478031634,0.944141252006421,0.5882,"2022-09-12",2,0,0.4787,0.275,9.49,0.1425,17.925,0.0153417015341702,2.80982688080982,65.1818181818182,6,0.0153973118319104
"2614",37,"2375","Hobbiton","LL","blue oak","pd",2022-09-15,1.19775,1.00362478031634,0.944141252006421,0.5882,"2022-09-12",7,0,0.2605,0.1692,4.82,0.07825,11.759,0.0143889786546475,6.11296381775492,69.4976359338062,5,0.0144411355412471
"2615",37,"2375","Hobbiton","LL","blue oak","pd",2022-09-15,1.19775,1.00362478031634,0.944141252006421,0.5882,"2022-09-12",1,0,0.3942,0.2355,16.03,0.11475,14.897,0.0158085520574612,3.60116944535477,63.2569002123142,5,0.0158658545857889
"2616",37,"2376","MiddleEarth","LL","live oak","pd",2022-09-15,1.77,0.567171417793824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2617",37,"2376","MiddleEarth","LL","live oak","md",2022-09-15,3.085,0.532171712255427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618",37,"2377","MiddleEarth","LL","live oak","pd",2022-09-15,0.588666666666667,0.604042573967386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2619",37,"2377","MiddleEarth","LL","live oak","md",2022-09-15,2.54766666666667,0.541074737492279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2620",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.3218,0.1933,11.72,0.13525,14.693,0.0131559245899408,2.5567370113938,76.0113812726332,6,0.0108415306972626
"2621",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.3778,0.2243,16.08,0.19025,16.652,0.0134698534710545,1.46442521676333,74.2398573339278,6,0.0111002331227807
"2622",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.3218,0.1933,11.72,0.13525,14.693,0.0131559245899408,2.5567370113938,76.0113812726332,5,0.0108415306972626
"2623",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.3218,0.1933,11.72,0.13525,18.105,0.0106766086716377,3.15046100805042,93.6627004655975,6,0.00879837672106486
"2624",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.4088,0.244,48.25,0.2245,18.105,0.0134769400718034,1.14344680618797,74.2008196721311,6,0.0111060730467658
"2625",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.3218,0.1933,11.72,0.13525,18.105,0.0106766086716377,3.15046100805042,93.6627004655975,5,0.00879837672106486
"2626",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.3778,0.2243,16.08,0.19025,16.652,0.0134698534710545,1.46442521676333,74.2398573339278,5,0.0111002331227807
"2627",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.3778,0.2243,16.08,0.19025,23.268,0.0096398487192711,2.04625546142501,103.736067766384,6,0.0079440038662775
"2628",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.4088,0.244,48.25,0.2245,23.268,0.0104865050713426,1.46952335191283,95.3606557377049,6,0.0086417161987147
"2629",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.4088,0.244,48.25,0.2245,23.268,0.0104865050713426,1.46952335191283,95.3606557377049,5,0.0086417161987147
"2630",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.3778,0.2243,16.08,0.19025,18.105,0.0123888428610881,1.59220625447394,80.7177886758805,6,0.0102093941983179
"2631",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.3778,0.2243,16.08,0.19025,18.105,0.0123888428610881,1.59220625447394,80.7177886758805,5,0.0102093941983179
"2632",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.4088,0.244,48.25,0.2245,18.105,0.0134769400718034,1.14344680618797,74.2008196721311,5,0.0111060730467658
"2633",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.4088,0.244,48.25,0.2245,14.693,0.0166065473354659,0.927957134676601,60.2172131147541,6,0.0136851189349823
"2634",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.4088,0.244,48.25,0.2245,14.693,0.0166065473354659,0.927957134676601,60.2172131147541,5,0.0136851189349823
"2635",37,"2378","MiddleEarth","LL","blue oak","pd",2022-09-15,1.93466666666667,0.824079723408582,0.849584431380499,0.4191,"2022-09-12",1,0,0.3778,0.2243,16.08,0.19025,14.693,0.0152657728169877,1.29214507025604,65.506018724922,6,0.0125802138406415
