"","week","tree","time","plot","site","species","mpa_mean","lwc_mean","type","mean_swc_per_dry_g","mean_swc_g","lfm_y0_percent","lfm_y1_percent","lfm_both_percent","rwc_percent","lwm_g","ldm_g","area_cm2","lma_g_cm2","alas_cm2_per_mm2","leaf_count","sla_cm_g","lwa_g_cm2","date_wp"
"6415",37,2372,"pd","Weathertop","LL","blue oak",2.04166666666667,0.789003212440058,"leaf",0.654730078371925,0.17865,70.2060110060675,NA,NA,120.508166419056,0.5701,0.3416,21.898,0.0155995981368161,2.9776367583633,6,64.1042154566745,0.0123081330427218,2022-09-15
"6416",37,2372,"pd","Weathertop","LL","blue oak",2.04166666666667,0.789003212440058,"leaf",0.654730078371925,0.17865,70.2060110060675,NA,NA,120.508166419056,0.2911,0.1752,12.443,0.014080205738166,7.43240741937494,4,71.0216894977169,0.0111093275592299,2022-09-15
"6417",37,2372,"pd","Weathertop","LL","blue oak",2.04166666666667,0.789003212440058,"leaf",0.654730078371925,0.17865,70.2060110060675,NA,NA,120.508166419056,0.5314,0.3352,22.016,0.0152252906976744,4.7864971342274,7,65.6801909307876,0.0120128032707988,2022-09-15
"6418",37,2372,"md","Weathertop","LL","blue oak",3.533,0.62704343764596,"stem",0.654730078371925,0.17865,49.3375576036866,NA,NA,95.7712893235619,0.5701,0.3416,21.898,0.0155995981368161,2.9776367583633,6,64.1042154566745,0.00978162564160468,2022-09-15
"6419",37,2372,"md","Weathertop","LL","blue oak",3.533,0.62704343764596,"stem",0.654730078371925,0.17865,49.3375576036866,NA,NA,95.7712893235619,0.2911,0.1752,12.443,0.014080205738166,7.43240741937494,4,71.0216894977169,0.00882890060882198,2022-09-15
"6420",37,2372,"md","Weathertop","LL","blue oak",3.533,0.62704343764596,"stem",0.654730078371925,0.17865,49.3375576036866,NA,NA,95.7712893235619,0.5314,0.3352,22.016,0.0152252906976744,4.7864971342274,7,65.6801909307876,0.00954691861822881,2022-09-15
"6421",37,2375,"pd","Hobbiton","LL","blue oak",1.19775,1.00362478031634,"leaf",0.944141252006421,0.5882,87.9476348137154,NA,NA,106.300278500014,0.3942,0.2355,14.897,0.0158085520574612,3.60116944535477,5,63.2569002123142,0.0158658545857889,2022-09-15
"6422",37,2375,"pd","Hobbiton","LL","blue oak",1.19775,1.00362478031634,"leaf",0.944141252006421,0.5882,87.9476348137154,NA,NA,106.300278500014,0.2605,0.1692,11.759,0.0143889786546475,6.11296381775492,5,69.4976359338062,0.0144411355412471,2022-09-15
"6423",37,2375,"pd","Hobbiton","LL","blue oak",1.19775,1.00362478031634,"leaf",0.944141252006421,0.5882,87.9476348137154,NA,NA,106.300278500014,0.4787,0.275,17.925,0.0153417015341702,2.80982688080982,6,65.1818181818182,0.0153973118319104,2022-09-15
"6424",37,2375,"md","Hobbiton","LL","blue oak",3.98766666666667,0.668363351605325,"stem",0.944141252006421,0.5882,46.5931034482759,49.4518879415347,NA,70.7906100051202,0.3942,0.2355,14.897,0.0158085520574612,3.60116944535477,5,63.2569002123142,0.010565856837152,2022-09-15
"6425",37,2375,"md","Hobbiton","LL","blue oak",3.98766666666667,0.668363351605325,"stem",0.944141252006421,0.5882,46.5931034482759,49.4518879415347,NA,70.7906100051202,0.2605,0.1692,11.759,0.0143889786546475,6.11296381775492,5,69.4976359338062,0.00961706599979768,2022-09-15
"6426",37,2375,"md","Hobbiton","LL","blue oak",3.98766666666667,0.668363351605325,"stem",0.944141252006421,0.5882,46.5931034482759,49.4518879415347,NA,70.7906100051202,0.4787,0.275,17.925,0.0153417015341702,2.80982688080982,6,65.1818181818182,0.0102538310567066,2022-09-15
"6427",37,2375,"md","Hobbiton","LL","blue oak",3.98766666666667,0.668363351605325,"leaf",0.944141252006421,0.5882,55.9904855473396,NA,NA,70.7906100051202,0.3942,0.2355,14.897,0.0158085520574612,3.60116944535477,5,63.2569002123142,0.010565856837152,2022-09-15
"6428",37,2375,"md","Hobbiton","LL","blue oak",3.98766666666667,0.668363351605325,"leaf",0.944141252006421,0.5882,55.9904855473396,NA,NA,70.7906100051202,0.2605,0.1692,11.759,0.0143889786546475,6.11296381775492,5,69.4976359338062,0.00961706599979768,2022-09-15
"6429",37,2375,"md","Hobbiton","LL","blue oak",3.98766666666667,0.668363351605325,"leaf",0.944141252006421,0.5882,55.9904855473396,NA,NA,70.7906100051202,0.4787,0.275,17.925,0.0153417015341702,2.80982688080982,6,65.1818181818182,0.0102538310567066,2022-09-15
"6430",37,2375,"pd","Hobbiton","LL","blue oak",1.19775,1.00362478031634,"stem",0.944141252006421,0.5882,87.6977152899825,82.3478710567144,NA,106.300278500014,0.3942,0.2355,14.897,0.0158085520574612,3.60116944535477,5,63.2569002123142,0.0158658545857889,2022-09-15
"6431",37,2375,"pd","Hobbiton","LL","blue oak",1.19775,1.00362478031634,"stem",0.944141252006421,0.5882,87.6977152899825,82.3478710567144,NA,106.300278500014,0.2605,0.1692,11.759,0.0143889786546475,6.11296381775492,5,69.4976359338062,0.0144411355412471,2022-09-15
"6432",37,2375,"pd","Hobbiton","LL","blue oak",1.19775,1.00362478031634,"stem",0.944141252006421,0.5882,87.6977152899825,82.3478710567144,NA,106.300278500014,0.4787,0.275,17.925,0.0153417015341702,2.80982688080982,6,65.1818181818182,0.0153973118319104,2022-09-15
"6433",37,2376,"md","MiddleEarth","LL","live oak",3.085,0.532171712255427,"leaf",0.55379007799532,0.673266666666667,NA,51.3144580054933,NA,96.096288720421,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15
"6434",37,2376,"pd","MiddleEarth","LL","live oak",1.77,0.567171417793824,"leaf",0.55379007799532,0.673266666666667,63.4682227043879,NA,NA,102.416319889107,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15
"6435",37,2376,"md","MiddleEarth","LL","live oak",3.085,0.532171712255427,"stem",0.55379007799532,0.673266666666667,NA,49.3935926773456,NA,96.096288720421,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15
"6436",37,2376,"pd","MiddleEarth","LL","live oak",1.77,0.567171417793824,"stem",0.55379007799532,0.673266666666667,63.4365056407289,66.189111747851,NA,102.416319889107,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15
"6437",37,2377,"pd","MiddleEarth","LL","live oak",0.588666666666667,0.604042573967386,"leaf",NA,NA,65.5703513556875,61.1515782171349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15
"6438",37,2377,"md","MiddleEarth","LL","live oak",2.54766666666667,0.541074737492279,"leaf",NA,NA,49.8001332445037,49.3600830162573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15
"6439",37,2377,"pd","MiddleEarth","LL","live oak",0.588666666666667,0.604042573967386,"stem",NA,NA,72.2760981175128,76.2889780796542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15
"6440",37,2377,"md","MiddleEarth","LL","live oak",2.54766666666667,0.541074737492279,"stem",NA,NA,52.3700511715594,54.759837962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-15
"6441",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"stem",0.849584431380499,0.4191,66.3937111038323,66.6666666666667,NA,96.9979784198171,0.3218,0.1933,14.693,0.0131559245899408,2.5567370113938,6,76.0113812726332,0.0108415306972626,2022-09-15
"6442",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"stem",0.849584431380499,0.4191,66.3937111038323,66.6666666666667,NA,96.9979784198171,0.971,0.5789,42.295,0.0136871970682114,5.77001203195895,17,73.0609777163586,0.0112793415742104,2022-09-15
"6443",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"stem",0.849584431380499,0.4191,66.3937111038323,66.6666666666667,NA,96.9979784198171,0.4088,0.244,18.105,0.0134769400718034,1.14344680618797,6,74.2008196721311,0.0111060730467658,2022-09-15
"6444",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"stem",0.849584431380499,0.4191,66.3937111038323,66.6666666666667,NA,96.9979784198171,0.3778,0.2243,16.652,0.0134698534710545,1.46442521676333,6,74.2398573339278,0.0111002331227807,2022-09-15
"6445",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"stem",0.849584431380499,0.4191,66.3937111038323,66.6666666666667,NA,96.9979784198171,0.3778,0.2243,16.652,0.0134698534710545,1.46442521676333,5,74.2398573339278,0.0111002331227807,2022-09-15
"6446",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"stem",0.849584431380499,0.4191,66.3937111038323,66.6666666666667,NA,96.9979784198171,0.3218,0.1933,14.693,0.0131559245899408,2.5567370113938,5,76.0113812726332,0.0108415306972626,2022-09-15
"6447",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"stem",0.849584431380499,0.4191,66.3937111038323,66.6666666666667,NA,96.9979784198171,0.4088,0.244,18.105,0.0134769400718034,1.14344680618797,5,74.2008196721311,0.0111060730467658,2022-09-15
"6448",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"stem",0.849584431380499,0.4191,66.3937111038323,66.6666666666667,NA,96.9979784198171,1.1824,0.72,45.138,0.0159510833444105,4.97158188324012,9,62.6916666666667,0.013144964350529,2022-09-15
"6449",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"leaf",0.849584431380499,0.4191,59.8611665694014,NA,NA,74.5338893882442,0.3218,0.1933,14.693,0.0131559245899408,2.5567370113938,6,76.0113812726332,0.00833070403067218,2022-09-15
"6450",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"leaf",0.849584431380499,0.4191,59.8611665694014,NA,NA,74.5338893882442,0.971,0.5789,42.295,0.0136871970682114,5.77001203195895,17,73.0609777163586,0.00866712080973294,2022-09-15
"6451",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"leaf",0.849584431380499,0.4191,59.8611665694014,NA,NA,74.5338893882442,0.4088,0.244,18.105,0.0134769400718034,1.14344680618797,6,74.2008196721311,0.00853398012505674,2022-09-15
"6452",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"leaf",0.849584431380499,0.4191,59.8611665694014,NA,NA,74.5338893882442,0.3778,0.2243,16.652,0.0134698534710545,1.46442521676333,6,74.2398573339278,0.00852949268876756,2022-09-15
"6453",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"leaf",0.849584431380499,0.4191,59.8611665694014,NA,NA,74.5338893882442,0.3778,0.2243,16.652,0.0134698534710545,1.46442521676333,5,74.2398573339278,0.00852949268876756,2022-09-15
"6454",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"leaf",0.849584431380499,0.4191,59.8611665694014,NA,NA,74.5338893882442,0.3218,0.1933,14.693,0.0131559245899408,2.5567370113938,5,76.0113812726332,0.00833070403067218,2022-09-15
"6455",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"leaf",0.849584431380499,0.4191,59.8611665694014,NA,NA,74.5338893882442,0.4088,0.244,18.105,0.0134769400718034,1.14344680618797,5,74.2008196721311,0.00853398012505674,2022-09-15
"6456",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"leaf",0.849584431380499,0.4191,59.8611665694014,NA,NA,74.5338893882442,1.1824,0.72,45.138,0.0159510833444105,4.97158188324012,9,62.6916666666667,0.0101006777138623,2022-09-15
"6457",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"leaf",0.849584431380499,0.4191,81.1137018241668,NA,NA,96.9979784198171,0.3218,0.1933,14.693,0.0131559245899408,2.5567370113938,6,76.0113812726332,0.0108415306972626,2022-09-15
"6458",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"leaf",0.849584431380499,0.4191,81.1137018241668,NA,NA,96.9979784198171,0.971,0.5789,42.295,0.0136871970682114,5.77001203195895,17,73.0609777163586,0.0112793415742104,2022-09-15
"6459",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"leaf",0.849584431380499,0.4191,81.1137018241668,NA,NA,96.9979784198171,0.4088,0.244,18.105,0.0134769400718034,1.14344680618797,6,74.2008196721311,0.0111060730467658,2022-09-15
"6460",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"leaf",0.849584431380499,0.4191,81.1137018241668,NA,NA,96.9979784198171,0.3778,0.2243,16.652,0.0134698534710545,1.46442521676333,6,74.2398573339278,0.0111002331227807,2022-09-15
"6461",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"leaf",0.849584431380499,0.4191,81.1137018241668,NA,NA,96.9979784198171,0.3778,0.2243,16.652,0.0134698534710545,1.46442521676333,5,74.2398573339278,0.0111002331227807,2022-09-15
"6462",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"leaf",0.849584431380499,0.4191,81.1137018241668,NA,NA,96.9979784198171,0.3218,0.1933,14.693,0.0131559245899408,2.5567370113938,5,76.0113812726332,0.0108415306972626,2022-09-15
"6463",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"leaf",0.849584431380499,0.4191,81.1137018241668,NA,NA,96.9979784198171,0.4088,0.244,18.105,0.0134769400718034,1.14344680618797,5,74.2008196721311,0.0111060730467658,2022-09-15
"6464",37,2378,"pd","MiddleEarth","LL","blue oak",1.93466666666667,0.824079723408582,"leaf",0.849584431380499,0.4191,81.1137018241668,NA,NA,96.9979784198171,1.1824,0.72,45.138,0.0159510833444105,4.97158188324012,9,62.6916666666667,0.013144964350529,2022-09-15
"6465",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"stem",0.849584431380499,0.4191,50.754060324826,50.2652890254119,NA,74.5338893882442,0.3218,0.1933,14.693,0.0131559245899408,2.5567370113938,6,76.0113812726332,0.00833070403067218,2022-09-15
"6466",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"stem",0.849584431380499,0.4191,50.754060324826,50.2652890254119,NA,74.5338893882442,0.971,0.5789,42.295,0.0136871970682114,5.77001203195895,17,73.0609777163586,0.00866712080973294,2022-09-15
"6467",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"stem",0.849584431380499,0.4191,50.754060324826,50.2652890254119,NA,74.5338893882442,0.4088,0.244,18.105,0.0134769400718034,1.14344680618797,6,74.2008196721311,0.00853398012505674,2022-09-15
"6468",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"stem",0.849584431380499,0.4191,50.754060324826,50.2652890254119,NA,74.5338893882442,0.3778,0.2243,16.652,0.0134698534710545,1.46442521676333,6,74.2398573339278,0.00852949268876756,2022-09-15
"6469",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"stem",0.849584431380499,0.4191,50.754060324826,50.2652890254119,NA,74.5338893882442,0.3778,0.2243,16.652,0.0134698534710545,1.46442521676333,5,74.2398573339278,0.00852949268876756,2022-09-15
"6470",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"stem",0.849584431380499,0.4191,50.754060324826,50.2652890254119,NA,74.5338893882442,0.3218,0.1933,14.693,0.0131559245899408,2.5567370113938,5,76.0113812726332,0.00833070403067218,2022-09-15
"6471",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"stem",0.849584431380499,0.4191,50.754060324826,50.2652890254119,NA,74.5338893882442,0.4088,0.244,18.105,0.0134769400718034,1.14344680618797,5,74.2008196721311,0.00853398012505674,2022-09-15
"6472",37,2378,"md","MiddleEarth","LL","blue oak",4.317,0.633228320344885,"stem",0.849584431380499,0.4191,50.754060324826,50.2652890254119,NA,74.5338893882442,1.1824,0.72,45.138,0.0159510833444105,4.97158188324012,9,62.6916666666667,0.0101006777138623,2022-09-15
"6473",37,2379,"pd","MiddleEarth","LL","blue oak",1.69666666666667,0.711864406779661,"leaf",NA,NA,78.6173998637086,NA,NA,NA,0.5276,0.3169,22.043,0.0143764460372908,2.47127466866814,12,69.5582202587567,0.0102340802299358,2022-09-15
"6474",37,2379,"pd","MiddleEarth","LL","blue oak",1.69666666666667,0.711864406779661,"leaf",NA,NA,78.6173998637086,NA,NA,NA,0.6552,0.3995,27.81,0.0143653362099964,4.26899977564198,11,69.6120150187735,0.0102261715393195,2022-09-15
"6475",37,2379,"pd","MiddleEarth","LL","blue oak",1.69666666666667,0.711864406779661,"leaf",NA,NA,78.6173998637086,NA,NA,NA,0.9912,0.6235,41.241,0.0151184500860794,4.65115434244108,15,66.1443464314354,0.0107622865019548,2022-09-15
"6476",37,2379,"pd","MiddleEarth","LL","blue oak",1.69666666666667,0.711864406779661,"stem",NA,NA,68.3962264150943,NA,NA,NA,0.5276,0.3169,22.043,0.0143764460372908,2.47127466866814,12,69.5582202587567,0.0102340802299358,2022-09-15
"6477",37,2379,"pd","MiddleEarth","LL","blue oak",1.69666666666667,0.711864406779661,"stem",NA,NA,68.3962264150943,NA,NA,NA,0.6552,0.3995,27.81,0.0143653362099964,4.26899977564198,11,69.6120150187735,0.0102261715393195,2022-09-15
"6478",37,2379,"pd","MiddleEarth","LL","blue oak",1.69666666666667,0.711864406779661,"stem",NA,NA,68.3962264150943,NA,NA,NA,0.9912,0.6235,41.241,0.0151184500860794,4.65115434244108,15,66.1443464314354,0.0107622865019548,2022-09-15
"6479",37,2379,"md","MiddleEarth","LL","blue oak",4.87066666666667,0.624784853700516,"stem",NA,NA,49.5452576873105,45.9445585215606,NA,NA,0.5276,0.3169,22.043,0.0143764460372908,2.47127466866814,12,69.5582202587567,0.0089821857341421,2022-09-15
"6480",37,2379,"md","MiddleEarth","LL","blue oak",4.87066666666667,0.624784853700516,"stem",NA,NA,49.5452576873105,45.9445585215606,NA,NA,0.6552,0.3995,27.81,0.0143653362099964,4.26899977564198,11,69.6120150187735,0.00897524448232133,2022-09-15
"6481",37,2379,"md","MiddleEarth","LL","blue oak",4.87066666666667,0.624784853700516,"stem",NA,NA,49.5452576873105,45.9445585215606,NA,NA,0.9912,0.6235,41.241,0.0151184500860794,4.65115434244108,15,66.1443464314354,0.00944577862520967,2022-09-15
"6482",37,2379,"md","MiddleEarth","LL","blue oak",4.87066666666667,0.624784853700516,"leaf",NA,NA,57.323382240692,NA,NA,NA,0.5276,0.3169,22.043,0.0143764460372908,2.47127466866814,12,69.5582202587567,0.0089821857341421,2022-09-15
"6483",37,2379,"md","MiddleEarth","LL","blue oak",4.87066666666667,0.624784853700516,"leaf",NA,NA,57.323382240692,NA,NA,NA,0.6552,0.3995,27.81,0.0143653362099964,4.26899977564198,11,69.6120150187735,0.00897524448232133,2022-09-15
"6484",37,2379,"md","MiddleEarth","LL","blue oak",4.87066666666667,0.624784853700516,"leaf",NA,NA,57.323382240692,NA,NA,NA,0.9912,0.6235,41.241,0.0151184500860794,4.65115434244108,15,66.1443464314354,0.00944577862520967,2022-09-15
"6485",37,2380,"md","MiddleEarth","LL","live oak",3.496,0.474568362109193,"stem",0.744289804918206,0.38605,48.7692307692308,46.709534813624,NA,63.7612337255306,0.7359,0.4457,28.885,0.0154301540592003,4.88087620806503,4,64.8081669284272,0.0073226629389672,2022-09-15
"6486",37,2380,"md","MiddleEarth","LL","live oak",3.496,0.474568362109193,"stem",0.744289804918206,0.38605,48.7692307692308,46.709534813624,NA,63.7612337255306,0.2505,0.1539,10.162,0.0151446565636686,2.48896973176337,5,66.0298895386615,0.00718717486012645,2022-09-15
"6487",37,2380,"md","MiddleEarth","LL","live oak",3.496,0.474568362109193,"leaf",0.748818962551453,0.3529,49.6878901373283,49.6619016549024,NA,63.3755801926002,0.7359,0.4457,28.885,0.0154301540592003,4.88087620806503,4,64.8081669284272,0.0073226629389672,2022-09-15
"6488",37,2380,"md","MiddleEarth","LL","live oak",3.496,0.474568362109193,"leaf",0.748818962551453,0.3529,49.6878901373283,49.6619016549024,NA,63.3755801926002,0.2505,0.1539,10.162,0.0151446565636686,2.48896973176337,5,66.0298895386615,0.00718717486012645,2022-09-15
"6489",37,2380,"md","MiddleEarth","LL","live oak",3.496,0.474568362109193,"leaf",0.744289804918206,0.38605,49.6878901373283,49.6619016549024,NA,63.7612337255306,0.7359,0.4457,28.885,0.0154301540592003,4.88087620806503,4,64.8081669284272,0.0073226629389672,2022-09-15
"6490",37,2380,"md","MiddleEarth","LL","live oak",3.496,0.474568362109193,"leaf",0.744289804918206,0.38605,49.6878901373283,49.6619016549024,NA,63.7612337255306,0.2505,0.1539,10.162,0.0151446565636686,2.48896973176337,5,66.0298895386615,0.00718717486012645,2022-09-15
"6491",37,2380,"pd","MiddleEarth","LL","live oak",0.834333333333333,NA,"stem",0.748818962551453,0.3529,NA,64.9778340721976,NA,NA,0.7359,0.4457,28.885,0.0154301540592003,4.88087620806503,4,64.8081669284272,NA,2022-09-15
"6492",37,2380,"pd","MiddleEarth","LL","live oak",0.834333333333333,NA,"stem",0.748818962551453,0.3529,NA,64.9778340721976,NA,NA,0.2505,0.1539,10.162,0.0151446565636686,2.48896973176337,5,66.0298895386615,NA,2022-09-15
"6493",37,2380,"pd","MiddleEarth","LL","live oak",0.834333333333333,NA,"leaf",0.744289804918206,0.38605,63.1840100635963,NA,NA,NA,0.7359,0.4457,28.885,0.0154301540592003,4.88087620806503,4,64.8081669284272,NA,2022-09-15
"6494",37,2380,"pd","MiddleEarth","LL","live oak",0.834333333333333,NA,"leaf",0.744289804918206,0.38605,63.1840100635963,NA,NA,NA,0.2505,0.1539,10.162,0.0151446565636686,2.48896973176337,5,66.0298895386615,NA,2022-09-15
"6495",37,2380,"pd","MiddleEarth","LL","live oak",0.834333333333333,NA,"leaf",0.748818962551453,0.3529,63.1840100635963,NA,NA,NA,0.7359,0.4457,28.885,0.0154301540592003,4.88087620806503,4,64.8081669284272,NA,2022-09-15
"6496",37,2380,"pd","MiddleEarth","LL","live oak",0.834333333333333,NA,"leaf",0.748818962551453,0.3529,63.1840100635963,NA,NA,NA,0.2505,0.1539,10.162,0.0151446565636686,2.48896973176337,5,66.0298895386615,NA,2022-09-15
"6497",37,2380,"md","MiddleEarth","LL","live oak",3.496,0.474568362109193,"stem",0.748818962551453,0.3529,48.7692307692308,46.709534813624,NA,63.3755801926002,0.7359,0.4457,28.885,0.0154301540592003,4.88087620806503,4,64.8081669284272,0.0073226629389672,2022-09-15
